191,311
51,676
273,689
751,656
429,742
509,725
447,271
615,270
135,249
808,725
400,139
376,280
355,939
742,278
826,283
446,260
645,451
991,653
912,557
955,307
47,243
663,830
225,782
870,614
486,618
266,731
898,506
855,156
290,204
916,459
742,838
263,559
356,475
707,221
53,887
891,886
229,887
826,273
908,250
48,825
529,582
546,20
69,498
835,595
140,80
581,984
548,371
742,297
394,591
532,508
470,338
745,536
925,777
354,666
535,335
347,97
943,359
977,711
788,37
661,664
710,968
181,400
369,74
711,914
667,93
119,994
591,119
190,707
716,686
569,430
140,95
726,593
340,431
209,490
643,247
366,58
234,908
918,871
768,592
188,111
41,927
33,702
486,916
419,523
729,69
666,760
149,851
53,924
955,353
755,893
494,394
272,932
994,808
439,128
290,705
577,554
267,740
230,319
605,961
93,888
981,483
344,233
974,773
77,894
102,79
887,695
243,452
322,619
606,628
169,452
946,635
646,333
453,62
169,406
970,216
809,651
772,650
356,283
933,706
953,809
549,891
799,847
144,149
218,411
412,923
140,707
159,460
665,516
949,761
65,938
191,967
956,728
532,389
788,804
25,893
990,376
591,400
419,414
280,525
910,421
384,427
438,90
129,512
411,625
260,304
173,569
673,599
340,20
638,760
898,528
924,543
557,412
732,452
785,66
981,411
106,53
883,125
984,709
39,483
287,557
173,286
689,577
551,14
5,754
498,616
200,409
113,995
197,395
360,322
370,907
719,217
749,278
259,152
772,266
317,236
436,970
497,399
344,215
462,963
567,823
611,994
338,80
885,544
762,902
822,684
642,64
764,667
339,804
312,422
351,185
417,995
1,880
264,705
47,411
865,956
973,623
676,809
456,504
268,51
802,962
616,35
575,837
908,71
654,328
461,922
58,473
130,275
937,650
710,651
671,870
772,338
578,927
115,52
156,27
565,489
300,52
618,724
735,530
146,587
63,558
729,356
870,869
398,198
690,105
935,545
836,481
32,178
507,233
567,178
446,754
782,872
444,961
240,44
339,355
51,639
321,952
759,284
801,820
92,414
544,16
35,863
137,977
959,895
444,356
493,649
825,607
282,207
165,229
779,286
261,485
113,210
631,588
882,619
362,36
276,280
91,970
188,688
23,818
990,374
836,833
901,324
147,635
269,783
815,108
28,55
81,324
734,624
169,325
352,482
806,391
244,846
454,490
294,328
26,665
182,538
175,962
28,0
216,689
852,252
379,947
541,892
197,277
129,335
435,992
109,132
461,752
107,428
343,74
321,895
5,512
555,667
449,305
796,853
159,376
430,564
525,160
924,971
808,226
558,336
955,706
511,956
124,849
119,70
562,176
150,619
276,48
952,892
749,393
896,479
423,860
412,787
706,828
32,202
770,892
948,411
318,583
125,349
526,198
403,723
137,241
600,884
553,609
351,306
519,953
16,596
937,435
306,944
971,213
258,264
178,459
558,856
816,856
252,247
332,532
588,292
381,696
119,791
451,681
237,721
922,639
209,341
26,476
691,444
4,647
985,474
289,635
827,594
588,153
787,560
851,581
590,135
136,751
111,740
256,37
647,686
140,863
192,950
416,984
419,878
703,958
55,129
434,23
414,114
326,786
265,926
848,715
302,515
433,868
657,668
261,477
6,912
113,150
748,37
943,660
274,88
945,794
63,721
458,220
718,371
942,145
995,122
733,937
966,810
289,775
115,350
887,960
289,679
531,659
763,736
421,227
334,559
558,401
275,395
915,711
713,697
996,589
821,659
496,216
324,938
828,682
346,72
811,702
803,67
842,371
727,712
652,586
2,852
743,344
245,428
293,429
775,364
144,666
302,509
756,596
475,936
31,38
431,869
699,456
392,589
154,865
651,795
593,317
237,668
194,569
164,901
866,349
39,91
893,403
903,135
999,79
565,330
286,982
284,263
530,742
213,191
193,515
586,413
915,366
189,628
342,15
822,992
377,871
530,297
466,238
112,1
918,859
37,34
764,254
163,516
248,259
26,643
534,55
214,732
486,852
30,705
818,192
396,390
184,19
903,789
699,540
494,781
23,707
818,145
824,347
164,144
493,21
689,987
842,234
73,541
460,938
264,496
351,947
1,938
743,192
461,397
485,172
877,387
449,654
481,601
722,797
455,113
935,841
216,567
109,837
274,20
779,620
366,606
359,704
976,110
894,37
323,510
430,128
787,638
998,426
173,826
49,384
930,182
21,612
181,896
984,985
1,260
25,776
781,965
176,326
661,206
192,343
256,685
340,299
610,812
310,756
116,911
781,778
754,219
549,53
218,240
489,331
32,867
944,416
365,408
733,281
79,476
114,850
815,810
640,849
77,127
627,832
993,817
206,403
474,878
842,229
151,188
277,510
278,862
347,413
460,615
826,293
407,163
190,591
702,119
163,734
142,280
808,850
469,455
837,443
54,863
840,272
181,263
842,238
383,698
233,623
605,410
538,143
545,285
597,62
841,884
112,609
534,92
105,672
457,614
161,731
971,318
104,67
361,985
820,725
407,564
873,855
608,107
121,288
275,736
563,312
408,503
181,416
914,267
79,859
554,211
191,258
601,992
510,365
588,346
892,773
946,499
264,272
404,215
878,753
471,84
853,523
125,693
31,685
539,332
650,516
848,55
497,209
571,320
407,417
26,494
259,603
507,311
495,257
285,974
505,208
999,736
76,874
881,97
405,622
579,173
580,956
286,476
934,447
539,144
78,824
228,356
447,907
329,159
651,803
428,284
696,95
42,854
744,814
966,994
196,413
730,765
39,152
994,351
925,489
700,41
25,889
881,712
816,762
712,597
986,339
937,882
754,822
455,969
798,737
120,387
935,218
800,408
914,37
126,908
470,285
362,841
135,641
423,510
368,809
754,505
545,475
177,249
587,122
255,926
68,45
663,208
116,574
468,548
685,561
127,632
837,970
768,137
862,202
393,824
561,201
993,745
765,65
570,977
809,746
139,948
73,445
264,655
619,632
448,25
429,593
218,918
256,113
522,189
554,473
728,812
151,716
190,812
806,893
645,135
602,871
711,203
737,689
72,824
806,789
568,972
997,488
835,332
397,670
790,874
650,706
964,184
400,854
710,835
184,84
117,171
341,681
362,694
298,122
504,648
964,872
400,105
312,503
611,98
947,669
690,819
265,948
235,100
213,732
426,730
779,501
31,826
882,923
220,794
143,934
203,414
198,152
183,253
253,573
190,735
420,837
752,970
724,502
725,348
552,941
433,913
910,268
279,852
164,906
162,222
361,212
599,198
351,236
49,838
806,40
67,295
146,498
183,848
144,308
198,378
258,291
808,512
306,261
200,650
862,387
965,99
15,262
920,779
507,827
216,345
327,392
849,225
223,823
759,933
981,997
389,702
866,676
663,969
530,988
991,105
514,318
803,753
727,583
262,844
862,477
952,513
133,182
962,931
862,324
291,90
922,954
323,316
859,611
219,605
228,31
34,255
323,469
737,602
956,949
685,553
74,376
381,82
551,634
829,378
334,982
880,128
739,261
444,801
527,455
202,764
965,362
70,61
444,377
514,75
930,773
501,205
261,594
346,508
378,40
721,27
633,124
212,82
183,551
384,537
534,472
874,267
55,47
282,360
53,128
277,763
320,829
197,263
848,557
738,697
309,185
171,843
263,247
766,884
228,367
349,931
902,194
792,732
690,163
61,244
68,719
809,155
440,630
155,342
882,361
750,942
722,557
580,487
621,487
657,167
562,353
846,724
577,124
895,364
607,443
823,857
532,667
381,429
810,884
436,245
985,244
419,478
437,837
702,630
395,763
147,388
423,706
725,144
911,853
639,364
899,836
691,595
557,743
315,344
49,852
319,293
456,943
546,87
812,244
116,801
948,855
352,946
589,374
729,564
7,669
451,180
60,712
346,514
432,143
94,685
790,235
395,522
302,902
174,261
466,239
578,240
685,946
885,598
365,673
849,611
176,356
106,293
501,960
855,800
392,489
313,989
637,170
565,500
65,269
442,618
185,406
966,91
243,836
283,277
779,566
15,907
783,837
227,16
11,736
370,500
396,193
5,985
809,597
12,327
602,711
453,188
985,853
95,428
424,915
144,504
864,512
508,578
945,38
918,715
205,261
818,345
412,926
701,738
851,385
257,993
736,550
668,39
370,421
184,697
275,381
418,678
849,759
893,680
884,96
13,535
691,602
117,512
976,300
713,674
831,779
384,489
26,963
189,742
826,321
425,94
793,536
626,252
990,298
670,829
699,487
213,168
945,730
623,717
206,162
580,257
746,309
868,956
70,65
273,963
638,316
247,118
619,392
377,192
421,460
448,725
221,35
674,486
254,942
977,619
902,48
700,940
738,888
513,704
819,228
853,112
763,366
177,137
201,887
83,757
864,24
276,770
565,327
255,226
483,743
608,196
287,387
296,371
58,31
922,89
29,394
607,470
440,326
36,225
361,128
517,99
148,612
561,225
793,165
625,49
531,552
994,551
811,315
912,362
548,275
271,569
41,262
336,436
588,653
257,659
63,67
252,995
914,377
989,878
980,429
457,649
125,170
416,927
949,312
479,136
479,466
194,860
682,196
232,127
462,8
295,462
765,34
786,461
615,772
777,398
451,544
303,944
780,631
198,46
452,407
492,519
289,711
578,779
447,718
213,220
654,193
685,170
213,359
240,74
219,755
928,284
363,321
687,858
360,793
170,483
482,280
733,188
490,53
772,608
451,10
136,231
961,262
687,324
557,122
455,209
139,370
579,458
92,821
74,268
241,965
449,607
964,562
736,587
881,620
865,579
759,342
540,450
93,349
61,997
172,350
448,76
156,30
906,611
596,843
996,692
540,195
975,290
809,748
230,359
324,953
148,214
344,132
927,302
179,165
114,512
959,807
664,614
760,953
671,267
934,701
507,837
273,298
175,452
94,608
846,719
788,618
899,136
154,643
384,881
276,872
605,754
237,130
355,742
395,801
401,384
817,101
122,873
514,391
268,378
758,377
315,506
227,112
472,46
217,496
875,609
635,918
528,99
138,231
973,27
172,448
192,659
510,568
186,451
686,871
929,956
552,162
933,390
640,317
520,783
667,709
555,404
901,536
213,19
325,411
975,700
827,376
725,57
402,873
655,691
593,946
503,199
64,768
286,750
329,140
858,538
227,639
488,711
805,527
953,921
353,413
26,739
120,769
884,497
220,797
809,762
438,933
82,980
13,228
434,306
444,622
728,362
40,9
568,103
383,998
402,16
440,659
346,852
510,940
310,310
88,584
735,414
410,998
901,514
435,580
259,964
172,626
827,287
392,173
273,838
701,46
875,575
427,571
990,714
534,837
993,720
525,643
206,409
735,812
893,858
83,124
124,650
318,409
464,196
494,724
980,879
671,793
480,958
177,693
277,469
748,857
696,873
183,232
473,785
413,417
243,728
691,148
753,535
413,895
69,143
5,847
105,688
13,819
999,630
119,519
468,87
651,919
363,651
45,176
885,482
353,730
125,414
677,21
129,305
118,730
101,819
553,897
296,375
246,709
147,230
578,15
754,526
710,309
142,52
22,699
636,43
457,287
594,168
719,494
479,883
154,929
566,678
250,229
415,279
251,544
26,504
246,740
340,483
801,178
919,674
812,254
575,436
538,838
663,740
15,390
642,221
79,128
177,488
499,491
757,757
337,896
734,25
719,372
761,242
31,88
788,761
527,850
525,943
737,569
739,879
669,349
384,498
819,711
914,446
442,140
51,126
37,714
686,443
289,209
426,406
112,109
398,155
747,709
55,218
374,572
838,698
314,887
743,846
287,589
747,865
986,195
753,617
787,602
621,200
762,563
456,793
548,864
963,63
794,482
333,43
146,128
15,246
614,667
251,643
800,420
627,604
799,717
852,378
953,656
793,567
644,521
85,943
848,969
709,904
391,56
18,307
324,82
533,751
227,654
43,762
670,834
166,467
468,491
142,743
341,398
342,333
37,107
422,880
603,773
86,229
443,971
86,178
548,859
984,384
489,543
117,215
140,997
634,842
176,957
393,651
873,462
737,16
260,993
412,799
487,459
478,448
761,715
850,756
166,182
136,651
184,253
710,706
436,60
286,84
590,323
390,181
599,520
838,784
514,703
275,172
901,115
261,94
219,662
15,557
993,209
242,954
534,978
749,488
557,130
66,66
634,9
801,156
798,4
428,764
151,153
767,5
590,53
94,814
100,304
573,123
364,491
647,622
958,872
356,276
387,365
738,568
98,519
588,128
448,307
362,648
807,473
994,32
471,336
234,435
125,147
894,439
718,770
893,513
5,887
314,433
605,220
607,703
82,340
537,840
516,346
362,573
230,252
876,270
350,823
491,703
257,379
272,476
115,948
845,303
552,841
800,868
646,911
967,807
20,774
396,201
671,850
396,362
330,294
939,36
739,973
567,748
259,428
117,59
276,42
870,230
405,791
129,58
430,625
866,14
940,209
538,773
237,715
121,601
495,824
572,489
828,42
339,939
277,378
728,379
704,675
748,25
555,373
494,217
326,178
838,4
616,94
168,744
628,303
606,336
691,418
605,862
670,752
893,909
769,355
743,429
483,339
960,203
708,721
309,908
878,314
326,767
794,920
799,328
93,742
736,661
773,423
301,333
688,802
324,297
191,109
158,274
997,689
985,255
518,902
748,86
447,677
292,0
972,159
802,972
252,131
889,173
360,441
670,871
836,319
599,999
580,930
709,902
992,911
585,263
965,536
48,319
819,315
880,267
331,987
102,800
670,988
928,865
560,100
27,561
789,518
513,633
664,916
349,413
108,596
27,974
498,109
11,181
690,363
296,725
709,625
609,375
486,949
494,433
505,687
783,7
453,110
918,57
780,17
899,308
452,745
595,700
206,595
203,490
733,358
958,963
956,377
239,410
717,237
897,278
557,359
661,730
38,958
445,427
328,868
173,656
207,820
514,38
506,915
678,570
602,955
849,367
590,650
491,303
992,58
626,200
125,774
601,24
418,765
412,630
578,293
543,543
597,851
664,396
286,623
493,673
48,523
730,127
503,163
336,785
744,397
79,587
657,525
455,416
284,999
994,498
603,602
916,189
901,463
508,261
198,33
273,992
634,741
337,222
411,939
932,787
832,211
228,307
65,557
629,426
610,866
477,657
430,734
887,488
103,825
631,859
564,51
829,403
493,256
605,650
708,43
285,887
723,114
318,353
237,652
466,771
945,679
456,778
593,593
607,915
828,577
351,356
511,558
944,105
441,174
179,557
109,539
116,923
862,254
32,544
650,391
102,97
694,400
83,408
234,39
472,885
324,820
863,941
126,446
94,492
438,378
408,774
763,13
860,699
245,71
908,595
498,933
852,659
60,485
564,775
712,192
588,248
32,139
190,114
327,318
350,521
580,255
908,97
588,867
131,309
780,693
92,193
338,57
534,679
22,255
36,866
428,542
68,723
303,309
242,421
472,290
830,329
385,251
583,34
689,818
988,51
952,879
99,804
133,604
242,233
133,888
84,706
236,577
481,963
174,522
694,288
228,958
107,882
537,717
744,96
769,411
43,768
802,361
346,770
726,146
56,307
4,598
612,544
328,541
281,669
735,629
789,133
670,494
812,719
756,102
607,656
644,423
300,777
863,249
472,510
622,284
839,221
982,846
344,271
909,611
284,121
895,539
89,142
795,774
803,599
872,445
472,864
388,140
965,256
832,566
190,728
380,407
239,209
694,551
856,999
438,258
477,490
177,422
993,882
819,116
701,499
989,324
375,971
310,456
639,807
983,839
977,368
923,564
725,272
138,210
191,255
920,570
252,44
491,240
311,342
572,435
942,823
680,930
973,739
625,362
488,171
509,107
990,494
867,778
247,609
810,839
943,812
393,5
290,747
761,209
232,24
860,795
796,954
511,322
598,474
352,340
888,836
235,231
882,468
6,0
271,716
825,242
962,35
521,381
270,171
767,621
702,874
724,190
108,931
276,991
560,909
518,828
817,549
551,931
140,433
970,455
414,833
4,623
492,575
754,856
202,569
318,159
133,862
766,211
314,447
883,873
691,992
499,166
422,533
350,996
828,335
343,194
595,753
74,460
302,201
823,340
128,287
43,794
175,368
689,303
696,929
596,278
137,371
181,57
219,335
599,320
166,304
576,882
607,213
891,668
502,680
807,579
780,490
381,607
795,24
576,435
818,287
936,518
396,559
904,441
880,674
832,675
583,671
83,31
180,400
275,560
914,216
843,380
295,736
80,882
175,784
456,94
96,209
499,775
405,72
139,182
881,852
691,437
415,532
658,688
918,253
990,410
250,698
882,484
844,937
505,808
594,466
453,943
426,624
126,361
327,281
754,199
321,517
615,457
202,760
993,419
469,822
239,135
516,372
478,38
24,90
851,926
245,166
528,616
224,398
55,305
87,697
902,523
324,526
742,599
237,717
76,304
986,61
707,434
734,616
253,222
502,902
814,166
460,327
877,897
479,979
403,702
32,462
281,832
257,664
242,776
988,726
521,842
999,321
759,163
968,762
182,955
200,63
647,382
625,19
572,487
534,623
753,353
485,524
52,493
223,213
579,858
833,183
445,686
811,200
184,714
254,351
497,597
368,823
377,823
423,914
290,222
958,801
807,738
205,204
306,107
456,84
977,137
238,110
559,603
887,575
65,985
813,696
950,88
468,803
469,833
417,283
442,796
776,535
0,579
307,288
741,915
665,868
255,846
487,996
143,7
551,974
867,686
740,957
816,345
468,995
694,654
159,639
469,323
453,818
443,17
0,66
923,877
990,552
89,795
374,185
874,106
765,360
466,188
818,955
38,24
795,679
20,406
831,548
429,362
148,673
445,776
37,75
407,836
805,984
936,42
55,621
298,481
800,468
503,226
51,814
30,65
346,389
312,401
734,601
805,16
711,794
300,859
186,233
375,103
487,243
522,984
222,139
393,86
795,806
895,37
612,110
982,709
241,936
726,285
195,633
912,936
163,542
102,443
545,767
600,795
906,456
668,830
477,63
551,888
5,267
61,383
592,85
123,905
850,823
930,193
692,486
349,535
511,663
625,214
269,918
62,541
762,190
627,296
716,340
453,570
829,204
945,676
72,986
366,661
236,481
180,991
290,724
52,928
272,190
47,318
36,133
93,613
41,291
221,678
2,773
48,326
298,285
668,98
392,866
469,611
158,810
656,551
149,264
591,527
439,78
992,667
43,52
558,960
817,928
387,42
504,825
46,86
631,232
496,301
537,561
403,918
367,400
425,978
842,136
724,611
966,799
91,713
895,78
542,254
436,165
618,258
308,104
199,559
317,407
43,771
428,810
935,999
948,999
448,42
955,667
475,896
212,168
258,544
208,916
777,700
996,511
40,135
340,672
588,575
617,795
964,295
492,46
79,150
849,657
450,251
710,436
76,352
554,597
360,979
264,621
731,823
826,568
609,279
848,488
218,757
976,909
796,122
495,264
829,387
352,502
490,886
339,223
335,963
901,652
709,247
263,15
497,515
436,860
642,499
646,787
977,487
430,361
75,926
692,609
584,957
225,351
323,301
806,69
763,766
831,809
57,544
310,267
321,506
198,2
153,662
95,334
463,504
268,788
545,372
615,474
75,279
442,508
97,99
309,625
99,568
467,876
283,867
98,343
658,443
776,605
111,38
525,508
632,61
415,595
767,536
476,155
522,689
544,550
325,389
426,847
293,559
976,759
842,64
209,951
451,761
669,341
357,98
344,40
852,954
142,231
161,610
79,322
23,454
374,998
655,167
114,726
751,973
568,278
307,581
59,999
343,857
576,407
91,527
667,292
927,359
855,139
915,264
29,7
662,444
503,84
409,278
308,505
917,46
798,562
55,988
468,740
725,989
222,373
279,822
819,431
68,335
707,884
909,327
936,43
451,898
155,13
371,412
108,454
845,912
630,975
911,339
491,876
322,865
616,67
602,311
979,807
561,244
939,737
785,771
138,342
511,578
302,247
938,187
257,975
563,571
19,720
179,48
406,101
460,277
235,636
961,782
945,719
261,344
74,952
967,170
733,930
507,554
609,351
747,742
602,632
69,990
210,378
692,880
855,245
63,837
598,205
686,205
553,507
741,308
363,672
670,864
461,697
361,661
108,348
414,544
775,513
86,797
806,170
724,525
986,448
105,546
768,876
249,611
135,122
77,709
782,742
703,321
360,302
552,583
527,517
531,154
808,336
696,172
212,166
715,124
365,170
977,353
79,699
816,425
156,104
935,49
784,334
469,136
120,223
674,100
367,512
296,637
733,784
930,215
431,254
622,661
76,963
60,165
963,491
637,270
706,332
70,176
688,967
733,867
635,980
793,55
759,878
241,973
80,390
825,854
55,106
333,742
434,95
556,782
280,426
528,410
103,290
857,566
407,471
644,745
857,20
343,876
410,440
392,705
963,996
22,963
225,933
600,653
38,778
35,10
681,769
699,446
696,45
650,169
937,150
350,402
940,37
583,732
442,535
291,603
693,742
671,145
903,407
543,41
531,770
508,454
686,573
326,417
551,154
659,951
643,462
472,286
30,209
444,439
492,373
136,609
103,213
876,195
416,733
363,474
441,246
560,70
245,859
838,814
113,433
402,270
838,316
747,666
467,152
465,582
210,140
84,513
663,542
881,919
655,560
264,433
464,550
615,424
835,960
971,619
148,85
111,329
677,445
953,227
467,600
84,871
283,791
185,689
36,202
149,875
707,860
166,822
207,973
247,885
429,561
499,298
784,309
801,936
839,708
727,308
475,455
298,933
911,398
955,789
745,264
3,323
517,283
182,66
221,709
253,396
916,807
439,672
630,123
379,857
270,287
29,866
915,796
720,921
815,981
241,20
695,166
598,803
672,748
255,169
221,90
547,600
669,535
232,904
345,383
104,816
627,48
418,84
828,421
610,114
904,561
539,229
354,766
49,304
829,564
23,424
188,489
786,237
825,952
644,187
712,584
121,273
485,675
443,313
85,662
23,392
360,166
628,201
915,640
937,31
259,209
372,817
827,398
753,634
341,907
22,267
430,165
743,824
829,769
306,693
595,158
938,735
379,823
601,547
547,275
341,720
779,581
764,883
49,309
487,183
228,859
643,624
951,458
75,606
850,127
921,762
926,438
423,195
543,640
829,626
913,288
484,892
179,635
611,374
832,471
628,841
920,390
97,929
823,244
23,523
577,769
301,337
95,51
60,29
62,695
223,695
366,98
95,411
837,168
731,562
954,14
968,47
883,2
230,210
187,929
647,724
433,200
496,95
807,2
555,112
688,57
214,375
625,949
737,144
105,147
485,713
955,885
360,226
572,534
755,89
287,369
632,510
628,338
560,896
838,476
776,762
276,625
703,621
678,937
643,279
881,641
234,280
658,264
777,13
550,318
174,479
124,625
789,479
165,807
400,762
570,137
579,833
560,201
946,491
892,990
187,149
876,145
715,289
360,652
801,234
132,683
916,500
58,224
225,100
126,289
226,848
214,157
806,777
366,949
999,289
761,961
159,576
679,897
298,324
617,309
191,236
247,491
223,834
970,196
614,842
307,664
950,62
67,906
510,270
24,718
908,675
768,547
501,941
189,907
765,286
939,974
973,172
341,978
689,915
59,572
330,754
290,500
193,824
402,460
6,825
370,466
450,348
197,570
0,695
6,34
267,809
117,821
581,629
750,400
964,812
750,27
339,908
855,959
482,804
328,376
169,198
558,272
141,865
882,4
103,754
127,441
262,417
901,561
967,588
12,128
441,638
462,952
852,300
461,562
709,596
3,762
844,552
643,499
491,915
510,231
546,601
184,171
373,963
667,160
726,773
453,697
797,321
375,33
87,431
213,717
923,238
992,735
20,542
326,238
400,709
37,848
791,880
149,19
487,101
431,248
864,606
732,938
831,218
471,148
14,470
20,288
162,742
325,731
990,765
846,547
793,497
559,69
494,366
864,62
786,56
206,797
405,919
362,448
51,725
337,126
668,53
642,884
345,329
318,946
843,436
782,279
654,364
445,175
244,110
126,14
721,956
605,580
514,573
698,842
122,476
212,29
336,893
995,738
66,184
250,168
833,709
816,823
699,731
770,707
92,316
915,125
445,159
334,303
72,407
933,316
989,352
317,409
89,481
288,486
643,381
365,848
837,844
200,289
50,648
575,437
21,499
45,575
430,755
765,977
507,557
95,893
969,51
127,940
971,942
628,954
248,550
464,467
497,434
572,869
97,590
743,289
686,499
885,481
575,558
957,358
280,766
918,470
661,5
715,366
928,310
325,490
475,755
215,122
825,438
552,479
105,875
76,549
402,369
236,0
343,505
408,26
565,969
389,673
873,997
901,281
537,161
149,338
689,507
211,910
657,522
489,771
457,375
670,719
477,760
208,59
560,870
932,217
401,712
618,897
547,690
425,28
204,181
492,768
259,480
495,957
627,707
777,620
693,861
112,613
641,416
275,918
421,666
656,678
620,750
566,774
74,621
745,46
671,190
521,164
886,455
75,791
212,96
455,265
435,834
155,149
675,925
690,155
772,512
114,384
721,493
787,504
746,849
407,850
628,545
396,974
439,879
4,397
248,652
504,953
478,709
116,954
247,527
352,684
483,547
556,411
477,711
372,310
152,824
877,194
129,567
539,976
606,648
442,319
160,157
896,984
861,693
4,24
464,554
210,146
347,280
659,422
497,570
476,115
27,441
454,595
548,806
148,73
698,186
319,372
737,479
995,547
607,291
664,89
936,705
285,796
871,42
671,430
112,860
982,161
316,352
856,843
666,928
209,787
521,870
650,37
51,911
929,619
932,704
219,115
766,374
642,621
787,576
228,250
318,675
287,409
912,781
91,254
39,767
299,417
95,744
952,171
576,54
246,956
650,170
630,687
114,572
540,234
493,624
875,168
276,829
135,791
161,904
375,419
516,144
68,464
557,556
